star_id,ra_deg,dec_deg,mag,reference_epoch_jyear,pm_ra_cosdec_mas_per_year,pm_dec_mas_per_year
Gaia DR3 18262823713408000,40.06560266213229,6.1119446455306585,6.1548142,2016.0,49.26340789226573,-1.2176209482369824
Gaia DR3 18319482922049664,38.365835539215006,5.700187875394124,7.303468,2016.0,14.662301185391055,2.316802545767823
Gaia DR3 18512103615307648,39.01125164935767,6.43225500298024,6.946374,2016.0,113.65070264243991,-37.32340813513585
Gaia DR3 19248565951976064,38.05070234190872,6.717251751698278,7.299231,2016.0,-1.5830995392584424,-13.475277348443738
Gaia DR3 19316224572460416,39.02838450657828,6.8933391075785275,5.4983196,2016.0,1778.585493720961,1477.3061594730598
Gaia DR3 19400302852196096,38.76719730257708,7.470469368702623,5.8909745,2016.0,-5.952657478359894,-117.11358654463915
Gaia DR3 19757227518759424,39.503518313049916,7.695089967359215,6.2924495,2016.0,87.08610524508593,-42.39600134692228
Gaia DR3 19783998050497792,39.14586814121264,7.729941897837668,5.531586,2016.0,,
Gaia DR3 19910476247553152,40.34886328085987,8.526977990294082,6.8105063,2016.0,-3.755763519373331,-38.45267746809893
Gaia DR3 20959135462406400,43.442843976137844,9.335718309145488,4.8993115,2016.0,56.39739056877269,-22.532019817458412
Gaia DR3 21568058745758848,41.845877502652804,9.307443133055319,7.2633104,2016.0,2.6858488740520863,-59.07193346476386
Gaia DR3 21859669845327488,41.236830226139006,10.113961719979088,4.1537447,2016.0,278.64066947215184,-41.22217069212974
Gaia DR3 21943816844529920,40.50027415483823,10.544689462490746,6.154715,2016.0,,
Gaia DR3 22745910577134848,37.0399300386071,8.46004005983054,4.2553577,2016.0,,
Gaia DR3 23128437544373120,38.55487942041784,8.988736849570046,7.3551397,2016.0,35.31142331717682,9.954949408763753
Gaia DR3 23174273435297024,37.39693703621821,9.006397510725455,6.8830824,2016.0,9.377876028354944,11.202325322950607
Gaia DR3 23420151723059200,37.397324849783,9.565635854442906,5.834278,2016.0,-0.2675984750315508,1.8553018837422965
Gaia DR3 23851022842228736,36.127411642222945,9.71293420672051,6.642882,2016.0,53.69334738787913,-62.756526289856716
Gaia DR3 24262652508347520,36.846129814421076,10.197421526921246,6.334228,2016.0,-293.91950812091386,-203.0842204574235
Gaia DR3 24302303646021632,36.04338567593943,10.272386530265496,6.7424545,2016.0,34.19402876474011,-19.3117145619178
Gaia DR3 24328996867188480,36.690365506076546,10.56523829410273,6.6401563,2016.0,36.730365499663556,-13.294254878187013
